"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max",Identifier?,"Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
blood_value_hco3min_meqperl_02_06_s,blood_value_other_summary,,text,blood_value_hco3min_meqperl,,,,,,,,,,,,,
blood_value_hco3min_meqperl_date_02_06_s,blood_value_other_summary,,text,blood_value_hco3min_meqperl_date,,,,,,,,,,,,,
blood_value_serum_na_min_meqperl_02_06_s,blood_value_other_summary,,text,blood_value_serum_na_min_meqperl,,,,,,,,,,,,,
blood_value_serum_na_min_meqperl_date_02_06_s,blood_value_other_summary,,text,blood_value_serum_na_min_meqperl_date,,,,,,,,,,,,,
blood_value_serum_k_min_meqperl_02_06_s,blood_value_other_summary,,text,blood_value_serum_k_min_meqperl,,,,,,,,,,,,,
blood_value_serum_k_min_meqperl_date_02_06_s,blood_value_other_summary,,text,blood_value_serum_k_min_meqperl_date,,,,,,,,,,,,,
blood_value_cl_min_meqperl_02_06_s,blood_value_other_summary,,text,blood_value_cl_min_meqperl,,,,,,,,,,,,,
blood_value_cl_min_meqperl_date_02_06_s,blood_value_other_summary,,text,blood_value_cl_min_meqperl_date,,,,,,,,,,,,,
blood_value_glucose_min_mgperdl_02_06_s,blood_value_other_summary,,text,blood_value_glucose_min_mgperdl,,,,,,,,,,,,,
blood_value_glucose_min_mgperdl_date_02_06_s,blood_value_other_summary,,text,blood_value_glucose_min_mgperdl_date,,,,,,,,,,,,,
blood_value_total_ca_min_mgperdl_02_06_s,blood_value_other_summary,,text,blood_value_total_ca_min_mgperdl,,,,,,,,,,,,,
blood_value_total_ca_min_mgperdl_date_02_06_s,blood_value_other_summary,,text,blood_value_total_ca_min_mgperdl_date,,,,,,,,,,,,,
blood_value_ion_ca_min_mgperdl_02_06_s,blood_value_other_summary,,text,blood_value_ion_ca_min_mgperdl,,,,,,,,,,,,,
blood_value_ion_ca_min_mgperdl_date_02_06_s,blood_value_other_summary,,text,blood_value_ion_ca_min_mgperdl_date,,,,,,,,,,,,,
blood_value_ast_sgot_min_uperl_02_06_s,blood_value_other_summary,,text,blood_value_ast_sgot_min_uperl,,,,,,,,,,,,,
blood_value_ast_sgot_min_uperl_date_02_06_s,blood_value_other_summary,,text,blood_value_ast_sgot_min_uperl_date,,,,,,,,,,,,,
blood_value_alt_sgpt_min_uperl_02_06_s,blood_value_other_summary,,text,blood_value_alt_sgpt_min_uperl,,,,,,,,,,,,,
blood_value_alt_sgpt_min_uperl_date_02_06_s,blood_value_other_summary,,text,blood_value_alt_sgpt_min_uperl_date,,,,,,,,,,,,,
blood_value_total_bilirubin_min_mgperdl_02_06_s,blood_value_other_summary,,text,blood_value_total_bilirubin_min_mgperdl,,,,,,,,,,,,,
blood_value_total_bilirubin_min_mgperdl_date_02_06_s,blood_value_other_summary,,text,blood_value_total_bilirubin_min_mgperdl_date,,,,,,,,,,,,,
blood_value_ph_max_02_06_s,blood_value_other_summary,,text,blood_value_ph_max,,,,,,,,,,,,,
blood_value_ph_max_date_02_06_s,blood_value_other_summary,,text,blood_value_ph_max_date,,,,,,,,,,,,,
blood_value_base_deficit_max_meqperl_02_06_s,blood_value_other_summary,,text,blood_value_base_deficit_max_meqperl,,,,,,,,,,,,,
blood_value_base_deficit_max_meqperl_date_02_06_s,blood_value_other_summary,,text,blood_value_base_deficit_max_meqperl_date,,,,,,,,,,,,,
blood_value_serum_na_max_meqperl_02_06_s,blood_value_other_summary,,text,blood_value_serum_na_max_meqperl,,,,,,,,,,,,,
blood_value_serum_na_max_meqperl_date_02_06_s,blood_value_other_summary,,text,blood_value_serum_na_max_meqperl_date,,,,,,,,,,,,,
blood_value_serum_k_max_meqperl_02_06_s,blood_value_other_summary,,text,blood_value_serum_k_max_meqperl,,,,,,,,,,,,,
blood_value_serum_k_max_meqperl_date_02_06_s,blood_value_other_summary,,text,blood_value_serum_k_max_meqperl_date,,,,,,,,,,,,,
blood_value_cl_max_meqperl_02_06_s,blood_value_other_summary,,text,blood_value_cl_max_meqperl,,,,,,,,,,,,,
blood_value_cl_max_meqperl_date_02_06_s,blood_value_other_summary,,text,blood_value_cl_max_meqperl_date,,,,,,,,,,,,,
blood_value_bun_max_mgperdl_02_06_s,blood_value_other_summary,,text,blood_value_bun_max_mgperdl,,,,,,,,,,,,,
blood_value_bun_max_mgperdl_date_02_06_s,blood_value_other_summary,,text,blood_value_bun_max_mgperdl_date,,,,,,,,,,,,,
blood_value_creatinine_max_mgperdl_02_06_s,blood_value_other_summary,,text,blood_value_creatinine_max_mgperdl,,,,,,,,,,,,,
blood_value_creatinine_max_mgperdl_date_02_06_s,blood_value_other_summary,,text,blood_value_creatinine_max_mgperdl_date,,,,,,,,,,,,,
blood_value_glucose_max_mgperdl_02_06_s,blood_value_other_summary,,text,blood_value_glucose_max_mgperdl,,,,,,,,,,,,,
blood_value_glucose_max_mgperdl_date_02_06_s,blood_value_other_summary,,text,blood_value_glucose_max_mgperdl_date,,,,,,,,,,,,,
blood_value_total_ca_max_mgperdl_02_06_s,blood_value_other_summary,,text,blood_value_total_ca_max_mgperdl,,,,,,,,,,,,,
blood_value_total_ca_max_mgperdl_date_02_06_s,blood_value_other_summary,,text,blood_value_total_ca_max_mgperdl_date,,,,,,,,,,,,,
blood_value_ion_ca_max_mgperdl_02_06_s,blood_value_other_summary,,text,blood_value_ion_ca_max_mgperdl,,,,,,,,,,,,,
blood_value_ion_ca_max_mgperdl_date_02_06_s,blood_value_other_summary,,text,blood_value_ion_ca_max_mgperdl_date,,,,,,,,,,,,,
blood_value_ast_sgot_max_uperl_02_06_s,blood_value_other_summary,,text,blood_value_ast_sgot_max_uperl,,,,,,,,,,,,,
blood_value_ast_sgot_max_uperl_date_02_06_s,blood_value_other_summary,,text,blood_value_ast_sgot_max_uperl_date,,,,,,,,,,,,,
blood_value_alt_sgpt_max_uperl_02_06_s,blood_value_other_summary,,text,blood_value_alt_sgpt_max_uperl,,,,,,,,,,,,,
blood_value_alt_sgpt_max_uperl_date_02_06_s,blood_value_other_summary,,text,blood_value_alt_sgpt_max_uperl_date,,,,,,,,,,,,,
blood_value_total_bilirubin_max_mgperdl_02_06_s,blood_value_other_summary,,text,blood_value_total_bilirubin_max_mgperdl,,,,,,,,,,,,,
blood_value_total_bilirubin_max_mgperdl_date_02_06_s,blood_value_other_summary,,text,blood_value_total_bilirubin_max_mgperdl_date,,,,,,,,,,,,,
