"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max",Identifier?,"Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
decongestant_cold_allergy_medication_20_02,followup_medical_history,,radio,decongestant_cold_allergy_medication,"1, no | 2, yes, but stopped | 3, yes, still using",medicationUse,,,,,,,,,,,
anticonvulsant_medication_20_02,followup_medical_history,,radio,anticonvulsant_medication,"1, no | 2, yes, but stopped | 3, yes, still using",medicationUse,,,,,,,,,,,
prophylatic_antibiotics_20_02,followup_medical_history,,radio,prophylatic_antibiotics,"1, no | 2, yes, but stopped | 3, yes, still using",medicationUse,,,,,,,,,,,
antibiotics_20_02,followup_medical_history,,radio,antibiotics,"1, no | 2, yes, but stopped | 3, yes, still using",medicationUse,,,,,,,,,,,
constipation_medication_20_02,followup_medical_history,,radio,constipation_medication,"1, no | 2, yes, but stopped | 3, yes, still using",medicationUse,,,,,,,,,,,
blood_pressure_medication_20_02,followup_medical_history,,radio,blood_pressure_medication,"1, no | 2, yes, but stopped | 3, yes, still using",medicationUse,,,,,,,,,,,
thyroid_medication_20_02,followup_medical_history,,radio,thyroid_medication,"1, no | 2, yes, but stopped | 3, yes, still using",medicationUse,,,,,,,,,,,
muscle_relaxants_20_02,followup_medical_history,,radio,muscle_relaxants,"1, no | 2, yes, but stopped | 3, yes, still using",medicationUse,,,,,,,,,,,
botox_20_02,followup_medical_history,,radio,botox,"1, no | 2, yes, but stopped | 3, yes, still using",medicationUse,,,,,,,,,,,
other_medication_20_02,followup_medical_history,,radio,other_medication,"1, no | 2, yes, but stopped | 3, yes, still using",medicationUse,,,,,,,,,,,
other_medication_text_20_02,followup_medical_history,,text,other_medication_text,,,,,,,,,,,,,
seizure_20_02,followup_medical_history,,yesno,seizure,,,,,,,,,,,,,
medical_equipment_home_use_20_02,followup_medical_history,,yesno,medical_equipment_home_use,,,,,,,,,,,,,
apnea_monitor_20_02,followup_medical_history,,radio,apnea_monitor,"1, no | 2, yes, but stopped | 3, yes, still using",medicationUse,,,,,,,,,,,
oxygen_20_02,followup_medical_history,,radio,oxygen,"1, no | 2, yes, but stopped | 3, yes, still using",medicationUse,,,,,,,,,,,
ventilator_cpap_20_02,followup_medical_history,,radio,ventilator_cpap,"1, no | 2, yes, but stopped | 3, yes, still using",medicationUse,,,,,,,,,,,
gastrostomy_tube_20_02,followup_medical_history,,radio,gastrostomy_tube,"1, no | 2, yes, but stopped | 3, yes, still using",medicationUse,,,,,,,,,,,
tracheostomy_20_02,followup_medical_history,,radio,tracheostomy,"1, no | 2, yes, but stopped | 3, yes, still using",medicationUse,,,,,,,,,,,
pulse_oximeter_20_02,followup_medical_history,,radio,pulse_oximeter,"1, no | 2, yes, but stopped | 3, yes, still using",medicationUse,,,,,,,,,,,
flu_shot_20_02,followup_medical_history,,yesno,flu_shot,,,,,,,,,,,,,
rsv_prophylaxis_20_02,followup_medical_history,,yesno,rsv_prophylaxis,,,,,,,,,,,,,
independent_feed_self_20_02,followup_medical_history,,yesno,independent_feed_self,,,,,,,,,,,,,
assisted_eat_by_mouth_20_02,followup_medical_history,,yesno,assisted_eat_by_mouth,,,,,,,,,,,,,
tube_feed_20_02,followup_medical_history,,yesno,tube_feed,,,,,,,,,,,,,
tpn_20_02,followup_medical_history,,yesno,tpn,,,,,,,,,,,,,
diet_milk_20_02,followup_medical_history,,yesno,diet_milk,,,,,,,,,,,,,
diet_table_food_20_02,followup_medical_history,,yesno,diet_table_food,,,,,,,,,,,,,
diet_soft_food_20_02,followup_medical_history,,yesno,diet_soft_food,,,,,,,,,,,,,
diet_liquid_20_02,followup_medical_history,,yesno,diet_liquid,,,,,,,,,,,,,
diet_thickend_liquid_20_02,followup_medical_history,,yesno,diet_thickend_liquid,,,,,,,,,,,,,
subcutaneous_fat_necrosis_20_02,followup_medical_history,,yesno,subcutaneous_fat_necrosis,,,,,,,,,,,,,
equipment_for_standing_20_02,followup_medical_history,,yesno,equipment_for_standing,,,,,,,,,,,,,
adapted_stroller_20_02,followup_medical_history,,yesno,adapted_stroller,,,,,,,,,,,,,
braces_orthotics_20_02,followup_medical_history,,yesno,braces_orthotics,,,,,,,,,,,,,
walker_20_02,followup_medical_history,,yesno,walker,,,,,,,,,,,,,
stander_20_02,followup_medical_history,,yesno,stander,,,,,,,,,,,,,
corner_chair_tumbler_form_20_02,followup_medical_history,,yesno,corner_chair_tumbler_form,,,,,,,,,,,,,
