"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max",Identifier?,"Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
interview_other_neuraldevelopmental_problem_text_20_08,followup_lost_follow_up,,text,interview_other_neuraldevelopmental_problem_text,,,,,,,,,,,,,
interview_motor_gross_function_level_20_08,followup_lost_follow_up,,radio,interview_motor_gross_function_level,"1, normal | 2, possible level 1 | 3, level 1 | 4, level 2 | 5, level 3 | 6, level 4 | 7, level 5",grossMotorFunctionLevel,,,,,,,,,,,
chart_review_eye_exam_20_08,followup_lost_follow_up,,radio,chart_review_eye_exam,"1, true | 2, false | 3, unknown",chartReview,,,,,,,,,,,
chart_review_hearing_exam_20_08,followup_lost_follow_up,,radio,chart_review_hearing_exam,"1, true | 2, false | 3, unknown",chartReview,,,,,,,,,,,
chart_review_need_wear_hearing_aid_20_08,followup_lost_follow_up,,radio,chart_review_need_wear_hearing_aid,"1, true | 2, false | 3, unknown",chartReview,,,,,,,,,,,
chart_review_hydrocephalus_shunt_20_08,followup_lost_follow_up,,radio,chart_review_hydrocephalus_shunt,"1, true | 2, false | 3, unknown",chartReview,,,,,,,,,,,
chart_review_cerebral_palsy_20_08,followup_lost_follow_up,,radio,chart_review_cerebral_palsy,"1, true | 2, false | 3, unknown",chartReview,,,,,,,,,,,
chart_review_developmental_delay_20_08,followup_lost_follow_up,,radio,chart_review_developmental_delay,"1, true | 2, false | 3, unknown",chartReview,,,,,,,,,,,
chart_review_language_delay_20_08,followup_lost_follow_up,,radio,chart_review_language_delay,"1, true | 2, false | 3, unknown",chartReview,,,,,,,,,,,
chart_review_poor_weight_gain_20_08,followup_lost_follow_up,,radio,chart_review_poor_weight_gain,"1, true | 2, false | 3, unknown",chartReview,,,,,,,,,,,
chart_review_seizure_20_08,followup_lost_follow_up,,radio,chart_review_seizure,"1, true | 2, false | 3, unknown",chartReview,,,,,,,,,,,
chart_review_blindness_20_08,followup_lost_follow_up,,radio,chart_review_blindness,"1, true | 2, false | 3, unknown",chartReview,,,,,,,,,,,
chart_review_other_behavior_problem_20_08,followup_lost_follow_up,,radio,chart_review_other_behavior_problem,"1, true | 2, false | 3, unknown",chartReview,,,,,,,,,,,
chart_review_other_behavior_problem_text_20_08,followup_lost_follow_up,,text,chart_review_other_behavior_problem_text,,,,,,,,,,,,,
chart_review_other_major_medical_problem_20_08,followup_lost_follow_up,,radio,chart_review_other_major_medical_problem,"1, true | 2, false | 3, unknown",chartReview,,,,,,,,,,,
chart_review_other_major_medical_problem_text_20_08,followup_lost_follow_up,,text,chart_review_other_major_medical_problem_text,,,,,,,,,,,,,
chart_review_other_neuraldevelopmental_problem_20_08,followup_lost_follow_up,,radio,chart_review_other_neuraldevelopmental_problem,"1, true | 2, false | 3, unknown",chartReview,,,,,,,,,,,
chart_review_other_neuraldevelopmental_problem_text_20_08,followup_lost_follow_up,,text,chart_review_other_neuraldevelopmental_problem_text,,,,,,,,,,,,,
chart_review_motor_gross_function_level_20_08,followup_lost_follow_up,,radio,chart_review_motor_gross_function_level,"1, normal | 2, possible level 1 | 3, level 1 | 4, level 2 | 5, level 3 | 6, level 4 | 7, level 5",grossMotorFunctionLevel,,,,,,,,,,,
